text,warmth,brightness,texture,valence,arousal,intensity,geometry,color_temperature
total silver moonlight energy,0.3,0.5,0.5,0.6,0.5,0.5,0.5,0.15
slightly gentle breeze,0.5,0.5,0.4499999999999999,0.5499999999999999,0.4,0.3,0.5,0.5
hot summer afternoon sensation,0.9,0.9,0.5,0.7,0.5,0.5,0.5,0.85
pure harsh angular shadows sensation,0.5,0.25,0.5,0.35,0.5,0.5,0.85,0.5
extremely complex ambivalence,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.5
like copper metallic sheen vibes,0.65,0.65,0.35,0.5,0.5,0.5,0.5,0.8
extremely curving art nouveau lines,0.85,0.5,0.5,1.0,0.5,0.5,0.0,0.5
gentle breeze feeling,0.5,0.5,0.3,0.7,0.25,0.15,0.5,0.5
barely stoic acceptance,0.5,0.5,0.5,0.5,0.45,0.35,0.5,0.5
extremely cold metal railing,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0
the feeling of blissful happiness energy,0.8,0.8,0.5,0.95,0.7,0.5,0.5,0.5
meditative stillness energy,0.55,0.5,0.5,0.75,0.05,0.2,0.5,0.5
the feeling of foggy forest at dawn,0.45,0.4,0.35,0.65,0.25,0.5,0.35,0.45
intensely sharp geometric edges,0.5,0.5,0.8500000000000001,0.5,0.5,0.5,1.0,0.5
reminds me of brilliant white clouds energy,0.5,0.85,0.35,0.75,0.5,0.5,0.5,0.5
evokes profound emotional weight atmosphere,0.5,0.5,0.5,0.35,0.45,0.9,0.5,0.5
joyful celebration feeling,0.75,0.85,0.5,0.92,0.85,0.5,0.5,0.5
somewhat abrasive concrete surface,0.5,0.5,0.75,0.5,0.5,0.5,0.65,0.5
the feeling of complete darkness,0.5,0.03,0.5,0.5,0.5,0.45,0.5,0.5
the feeling of crushing despair feeling,0.5,0.15,0.5,0.02,0.4,0.95,0.5,0.5
wistful longing vibes,0.5,0.5,0.5,0.42,0.3,0.65,0.5,0.5
evokes blinding white light energy,0.5,0.98,0.5,0.5,0.7,0.9,0.5,0.5
the feeling of ice cold glacier energy,0.05,0.75,0.5,0.5,0.5,0.5,0.5,0.05
barely white balance neutral,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5
somewhat linen fabric weave,0.45,0.5,0.45,0.55,0.5,0.5,0.5,0.5
still water surface sensation,0.5,0.5,0.1,0.7,0.05,0.5,0.5,0.5
triumphant victory energy,0.5,0.8,0.5,0.92,0.9,0.85,0.5,0.5
pure dark moonless night,0.25,0.08,0.5,0.5,0.2,0.5,0.5,0.5
total smooth velvet cushion energy,0.7,0.5,0.1,0.8,0.5,0.5,0.5,0.5
gentle rolling hills energy,0.55,0.5,0.5,0.75,0.5,0.5,0.15,0.5
evokes melancholic nostalgia,0.55,0.5,0.5,0.4,0.25,0.6,0.5,0.5
total gravel crunching underfoot vibes,0.5,0.5,0.8,0.5,0.4,0.45,0.5,0.5
somewhat cherry blossoms in spring,0.6,0.7000000000000001,0.35,0.8,0.5,0.5,0.3,0.5800000000000001
like cold emptiness feeling,0.15,0.5,0.5,0.12,0.5,0.6,0.5,0.5
pure sterile hospital corridor at night,0.3,0.85,0.4,0.25,0.5,0.55,0.85,0.3
barely gritty sand beach,0.4999999999999999,0.55,0.6000000000000001,0.5,0.5,0.5,0.5,0.5
absolute serene tranquility,0.6,0.5,0.5,0.85,0.08,0.25,0.5,0.5
overwhelming dread energy,0.5,0.5,0.5,0.08,0.85,0.9,0.5,0.5
absolute wooden grain pattern,0.6,0.5,0.5,0.5,0.5,0.5,0.55,0.5
like bitter winter cold vibes,0.08,0.5,0.5,0.3,0.5,0.65,0.5,0.1
all-consuming passion atmosphere,0.85,0.5,0.5,0.8,0.85,0.92,0.5,0.5
slightly warm fireplace glow,0.73,0.5,0.5,0.7,0.5,0.5,0.5,0.7
slightly wooden grain pattern,0.4499999999999999,0.5,0.5,0.5,0.5,0.5,0.4,0.5
total devastating grief vibes,0.25,0.5,0.5,0.05,0.45,0.95,0.5,0.5
the feeling of earth-shattering revelation,0.5,0.7,0.5,0.5,0.8,0.95,0.5,0.5
pure silk flowing like water energy,0.6,0.5,0.05,0.8,0.5,0.5,0.15,0.5
tropical beach at sunset atmosphere,0.9,0.75,0.4,0.92,0.45,0.6,0.2,0.9
absolute manic energy surge,0.5,0.75,0.5,0.5,0.95,0.9,0.5,0.5
pure neon-lit cyberpunk city sensation,0.5,0.8,0.55,0.55,0.85,0.8,0.85,0.55
pure dim candle flicker atmosphere,0.75,0.18,0.5,0.5,0.25,0.5,0.5,0.8
evokes smooth velvet cushion,0.7,0.5,0.1,0.8,0.5,0.5,0.5,0.5
experiencing rough tree bark sensation,0.5,0.5,0.88,0.5,0.5,0.5,0.55,0.5
pure overwhelming catastrophe energy,0.5,0.5,0.5,0.05,0.85,0.98,0.5,0.5
the feeling of steel grey industrial feeling,0.3,0.5,0.6,0.5,0.5,0.5,0.8,0.2
like profound emotional weight,0.5,0.5,0.5,0.35,0.45,0.9,0.5,0.5
drowsy relaxation energy,0.65,0.5,0.5,0.7,0.1,0.5,0.5,0.5
experiencing mild interest,0.5,0.5,0.5,0.65,0.45,0.5,0.5,0.5
the feeling of amber firelight sensation,0.9,0.4,0.5,0.8,0.5,0.5,0.5,0.92
total serene calm feeling,0.5,0.5,0.5,0.8,0.08,0.2,0.5,0.5
total meandering river path sensation,0.5,0.5,0.3,0.7,0.5,0.5,0.1,0.5
total panicked alarm sensation,0.5,0.5,0.5,0.15,0.95,0.9,0.5,0.5
the feeling of gleaming white marble,0.5,0.88,0.1,0.5,0.5,0.5,0.7,0.4
experiencing steel grey industrial,0.3,0.5,0.6,0.5,0.5,0.5,0.8,0.2
industrial metal framework feeling,0.3,0.5,0.65,0.5,0.5,0.5,0.9,0.3
experiencing meandering river path,0.5,0.5,0.3,0.7,0.5,0.5,0.1,0.5
pure foggy forest at dawn atmosphere,0.45,0.4,0.35,0.65,0.25,0.5,0.35,0.45
reminds me of cozy warm blanket sensation,0.85,0.5,0.2,0.85,0.15,0.5,0.5,0.5
the feeling of bright sunny day,0.8,0.9,0.5,0.85,0.5,0.5,0.5,0.75
absolute frigid winter night,0.05,0.15,0.5,0.5,0.2,0.5,0.5,0.08
like honey golden light energy,0.8,0.7,0.5,0.8,0.5,0.5,0.5,0.88
experiencing dusky twilight hour feeling,0.55,0.25,0.5,0.6,0.3,0.5,0.5,0.5
evokes ruby red glow feeling,0.75,0.5,0.5,0.65,0.5,0.65,0.5,0.88
experiencing rustic autumn leaves feeling,0.7,0.5,0.5,0.7,0.5,0.5,0.5,0.85
somewhat hot summer afternoon,0.8,0.8,0.5,0.6,0.5,0.5,0.5,0.75
absolute ecstatic euphoria sensation,0.5,0.5,0.5,0.95,0.9,0.85,0.5,0.5
extremely cracked dry earth,0.85,0.9,1.0,0.0999999999999999,0.5,0.5,0.5,0.5
slightly crushing despair,0.5,0.3,0.5,0.1699999999999999,0.55,0.7999999999999999,0.5,0.5
very cherry blossoms in spring,0.85,0.95,0.1,1.0,0.25,0.5,0.05,0.8300000000000001
reminds me of gentle tranquility sensation,0.65,0.5,0.2,0.8,0.1,0.5,0.5,0.5
the feeling of moderate force,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
extremely pure delight,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5
abrasive concrete surface vibes,0.5,0.5,0.85,0.5,0.5,0.5,0.75,0.4
slightly harsh angular shadows,0.5,0.4,0.5,0.5,0.5,0.5,0.7,0.5
intense concentration energy,0.5,0.5,0.5,0.6,0.75,0.8,0.5,0.5
somewhat still water surface,0.5,0.5,0.2,0.6,0.15,0.5,0.5,0.5
bittersweet memory atmosphere,0.55,0.5,0.5,0.45,0.3,0.65,0.5,0.5
golden sunset glow atmosphere,0.85,0.7,0.5,0.85,0.5,0.5,0.5,0.95
evokes sleek polished metal,0.5,0.7,0.12,0.5,0.5,0.5,0.75,0.3
pure burnt sienna earth energy,0.65,0.5,0.6,0.5,0.5,0.5,0.5,0.82
absolute dazzling snow field sensation,0.1,0.95,0.3,0.5,0.5,0.5,0.5,0.15
like slate grey overcast,0.5,0.45,0.5,0.4,0.5,0.5,0.5,0.35
jagged broken glass feeling,0.5,0.5,0.92,0.15,0.5,0.8,0.9,0.5
rigid angular structure atmosphere,0.35,0.5,0.6,0.5,0.5,0.5,0.92,0.5
somewhat gentle tranquility,0.55,0.5,0.3,0.7000000000000001,0.2,0.5,0.5,0.5
evokes stoic acceptance atmosphere,0.5,0.5,0.5,0.5,0.25,0.55,0.5,0.5
the feeling of amber firelight,0.9,0.4,0.5,0.8,0.5,0.5,0.5,0.92
lonely vigil by candlelight feeling,0.7,0.18,0.3,0.35,0.15,0.7,0.4,0.75
experiencing sleek polished metal,0.5,0.7,0.12,0.5,0.5,0.5,0.75,0.3
absolute satin sheets gliding,0.65,0.5,0.08,0.85,0.3,0.5,0.5,0.5
reminds me of wild exhilaration,0.5,0.5,0.5,0.85,0.92,0.85,0.5,0.5
like swirling cloud patterns vibes,0.5,0.65,0.25,0.5,0.5,0.5,0.12,0.5
very crushing pressure,0.5,0.5,0.5,0.05,0.85,1.0,0.5,0.5
silver moonlight energy,0.3,0.5,0.5,0.6,0.5,0.5,0.5,0.15
blissful happiness atmosphere,0.8,0.8,0.5,0.95,0.7,0.5,0.5,0.5
intensely terrifying fear,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5
flowing organic curves feeling,0.5,0.5,0.25,0.7,0.5,0.5,0.08,0.5
the feeling of dusky twilight hour,0.55,0.25,0.5,0.6,0.3,0.5,0.5,0.5
total gentle rolling hills vibes,0.55,0.5,0.5,0.75,0.5,0.5,0.15,0.5
experiencing sleepy afternoon vibes,0.6,0.55,0.5,0.65,0.12,0.5,0.5,0.5
complete darkness atmosphere,0.5,0.03,0.5,0.5,0.5,0.45,0.5,0.5
evokes gentle tranquility energy,0.65,0.5,0.2,0.8,0.1,0.5,0.5,0.5
experiencing undulating waves energy,0.5,0.5,0.25,0.5,0.4,0.5,0.1,0.5
very silver moonlight,0.15,0.5,0.5,0.75,0.5,0.5,0.5,0.0
absolute jazz club smoky atmosphere,0.65,0.22,0.35,0.72,0.45,0.55,0.4,0.65
reminds me of jagged mountain peaks,0.5,0.5,0.7,0.5,0.5,0.7,0.85,0.5
rough sandpaper grating energy,0.5,0.5,0.95,0.25,0.5,0.6,0.5,0.5
like crystalline facets,0.5,0.75,0.45,0.5,0.5,0.5,0.9,0.5
very smooth pebble beach,0.5,0.5,0.1999999999999999,0.85,0.5,0.5,0.03,0.5
amber firelight vibes,0.9,0.4,0.5,0.8,0.5,0.5,0.5,0.92
absolute utter hopelessness,0.5,0.15,0.5,0.05,0.5,0.85,0.5,0.5
the feeling of faint whisper,0.5,0.4,0.5,0.5,0.15,0.08,0.5,0.5
like cold metal railing,0.15,0.5,0.5,0.5,0.5,0.5,0.75,0.2
frozen lake surface atmosphere,0.08,0.65,0.4,0.5,0.5,0.5,0.5,0.1
extremely overwhelming catastrophe,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5
brilliant sunlight streaming in sensation,0.75,0.92,0.5,0.85,0.5,0.5,0.5,0.5
the feeling of pure ecstatic joy feeling,0.8,0.85,0.5,0.98,0.85,0.5,0.5,0.5
barely massive explosion,0.5,0.7,0.6499999999999999,0.5,0.75,0.78,0.5,0.5
like amber firelight,0.9,0.4,0.5,0.8,0.5,0.5,0.5,0.92
evokes lazy Sunday morning,0.7,0.5,0.5,0.75,0.15,0.5,0.5,0.5
very manic energy surge,0.5,0.9,0.5,0.5,1.0,1.0,0.5,0.5
intensely neutral daylight,0.5,0.8999999999999999,0.5,0.8,0.5,0.5,0.5,0.5
absolute mind-blowing revelation sensation,0.5,0.5,0.5,0.75,0.85,0.88,0.5,0.5
pure pure ecstatic joy atmosphere,0.8,0.85,0.5,0.98,0.85,0.5,0.5,0.5
soft murmur energy,0.5,0.5,0.2,0.5,0.2,0.12,0.5,0.5
total rough sandpaper grating,0.5,0.5,0.95,0.25,0.5,0.6,0.5,0.5
barely deep shadows,0.5,0.3,0.5,0.55,0.5,0.35,0.5,0.5
like chilly morning fog feeling,0.2,0.45,0.15,0.5,0.5,0.5,0.5,0.25
the feeling of explosive excitement feeling,0.5,0.8,0.5,0.85,0.95,0.9,0.5,0.5
the feeling of buttery smooth cream vibes,0.6,0.5,0.1,0.75,0.5,0.5,0.5,0.5
extremely terrifying fear,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5
reminds me of dim candle flicker,0.75,0.18,0.5,0.5,0.25,0.5,0.5,0.8
cold emptiness energy,0.15,0.5,0.5,0.12,0.5,0.6,0.5,0.5
total adrenaline rush feeling,0.5,0.5,0.5,0.7,0.92,0.88,0.5,0.5
total melancholic nostalgia,0.55,0.5,0.5,0.4,0.25,0.6,0.5,0.5
very honey golden light,0.95,0.85,0.5,0.95,0.5,0.5,0.5,1.0
total serene tranquility,0.6,0.5,0.5,0.85,0.08,0.25,0.5,0.5
the feeling of burnt sienna earth,0.65,0.5,0.6,0.5,0.5,0.5,0.5,0.82
barely panicked alarm,0.5,0.5,0.5,0.35,0.75,0.7,0.5,0.5
barely funeral in the rain,0.5,0.45,0.65,0.28,0.5,0.6499999999999999,0.35,0.55
complex ambivalence atmosphere,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5
total bitter resentment,0.35,0.5,0.65,0.15,0.5,0.7,0.5,0.5
the feeling of candlelit warmth feeling,0.85,0.25,0.5,0.75,0.5,0.5,0.5,0.85
absolute liquid mercury flowing,0.5,0.75,0.08,0.5,0.5,0.5,0.2,0.5
reminds me of liquid mercury flowing feeling,0.5,0.75,0.08,0.5,0.5,0.5,0.2,0.5
like sleek polished metal atmosphere,0.5,0.7,0.12,0.5,0.5,0.5,0.75,0.3
total harsh fluorescent lights feeling,0.35,0.9,0.5,0.35,0.5,0.5,0.8,0.5
very utter hopelessness,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.5
candlelit warmth vibes,0.85,0.25,0.5,0.75,0.5,0.5,0.5,0.85
the feeling of icy wind cutting through,0.1,0.5,0.7,0.5,0.6,0.75,0.5,0.5
like warm fireplace glow,0.88,0.35,0.5,0.85,0.5,0.5,0.5,0.85
absolute intense concentration atmosphere,0.5,0.5,0.5,0.6,0.75,0.8,0.5,0.5
baby skin soft atmosphere,0.75,0.5,0.1,0.85,0.5,0.5,0.5,0.5
experiencing cracked dry earth atmosphere,0.6,0.65,0.82,0.35,0.5,0.5,0.5,0.5
overwhelming love atmosphere,0.9,0.5,0.5,0.95,0.75,0.9,0.5,0.5
rusted corroded metal atmosphere,0.45,0.5,0.88,0.25,0.5,0.5,0.5,0.5
total hot cup of tea,0.85,0.5,0.5,0.8,0.25,0.4,0.5,0.5
experiencing overwhelming dread vibes,0.5,0.5,0.5,0.08,0.85,0.9,0.5,0.5
deep shadows sensation,0.5,0.1,0.5,0.35,0.5,0.55,0.5,0.5
pure explosive excitement vibes,0.5,0.8,0.5,0.85,0.95,0.9,0.5,0.5
reminds me of buttery smooth cream,0.6,0.5,0.1,0.75,0.5,0.5,0.5,0.5
like overwhelming love vibes,0.9,0.5,0.5,0.95,0.75,0.9,0.5,0.5
peaceful contentment energy,0.7,0.5,0.5,0.85,0.15,0.4,0.5,0.5
reminds me of dusky twilight hour atmosphere,0.55,0.25,0.5,0.6,0.3,0.5,0.5,0.5
gritty sand beach vibes,0.7,0.75,0.8,0.5,0.5,0.5,0.5,0.5
very frosty window pane,0.0,0.75,0.3,0.5,0.5,0.5,0.5,0.0
polar white ice vibes,0.05,0.85,0.45,0.5,0.5,0.5,0.5,0.08
absolute fiery orange flames,0.95,0.75,0.5,0.5,0.5,0.85,0.5,0.98
total cubist fragmentation sensation,0.5,0.5,0.55,0.5,0.55,0.5,0.92,0.5
total baby skin soft vibes,0.75,0.5,0.1,0.85,0.5,0.5,0.5,0.5
experiencing temperate climate,0.5,0.5,0.5,0.65,0.35,0.3,0.5,0.5
pure balanced composition sensation,0.5,0.5,0.5,0.65,0.5,0.5,0.5,0.5
wistful longing sensation,0.5,0.5,0.5,0.42,0.3,0.65,0.5,0.5
slightly drowsy relaxation,0.5,0.5,0.5,0.5499999999999999,0.25,0.5,0.5,0.5
evokes copper metallic sheen,0.65,0.65,0.35,0.5,0.5,0.5,0.5,0.8
intensely azure ocean depths,0.1499999999999999,0.5,0.5,0.5,0.5,0.75,0.5,0.0
like blissful happiness vibes,0.8,0.8,0.5,0.95,0.7,0.5,0.5,0.5
experiencing terrifying fear sensation,0.2,0.5,0.5,0.1,0.95,0.92,0.5,0.5
total sterile hospital corridor at night,0.3,0.85,0.4,0.25,0.5,0.55,0.85,0.3
barely frozen lake surface,0.28,0.45,0.6000000000000001,0.5,0.5,0.5,0.5,0.3
pure mind-blowing revelation sensation,0.5,0.5,0.5,0.75,0.85,0.88,0.5,0.5
absolute cozy cabin in the mountains energy,0.85,0.45,0.45,0.88,0.2,0.45,0.4,0.8
absolute neutral daylight,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5
total barely perceptible,0.5,0.5,0.5,0.5,0.15,0.08,0.5,0.5
evokes brutalist concrete blocks sensation,0.3,0.5,0.75,0.35,0.5,0.5,0.92,0.5
total terracotta tones,0.7,0.5,0.55,0.5,0.5,0.5,0.5,0.8
the feeling of white balance neutral,0.5,0.65,0.5,0.5,0.5,0.5,0.5,0.5
experiencing curving art nouveau lines,0.6,0.5,0.5,0.75,0.5,0.5,0.12,0.5
like balanced composition feeling,0.5,0.5,0.5,0.65,0.5,0.5,0.5,0.5
pure wooden grain pattern energy,0.6,0.5,0.5,0.5,0.5,0.5,0.55,0.5
like spiky cactus needles,0.5,0.5,0.9,0.25,0.5,0.65,0.85,0.5
like crackling fireplace on winter evening,0.95,0.35,0.5,0.9,0.25,0.55,0.35,0.92
barely gloomy overcast sky,0.5,0.45,0.5,0.55,0.45,0.5,0.5,0.55
evokes deep navy blue sensation,0.5,0.25,0.5,0.5,0.5,0.55,0.5,0.15
extremely ecstatic euphoria,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5
complete darkness energy,0.5,0.03,0.5,0.5,0.5,0.45,0.5,0.5
the feeling of shadowy alleyway,0.5,0.15,0.5,0.25,0.5,0.55,0.5,0.5
slightly industrial metal framework,0.4499999999999999,0.5,0.5,0.5,0.5,0.5,0.75,0.4499999999999999
evokes rough tree bark,0.5,0.5,0.88,0.5,0.5,0.5,0.55,0.5
barely faint whisper,0.5,0.6000000000000001,0.5,0.5,0.35,0.28,0.5,0.5
gentle tranquility energy,0.65,0.5,0.2,0.8,0.1,0.5,0.5,0.5
very meandering river path,0.5,0.5,0.15,0.85,0.5,0.5,0.0,0.5
like meditative stillness,0.55,0.5,0.5,0.75,0.05,0.2,0.5,0.5
the feeling of gnawing anxiety,0.5,0.5,0.65,0.18,0.8,0.75,0.5,0.5
total profound sadness atmosphere,0.5,0.2,0.5,0.1,0.25,0.8,0.5,0.5
reminds me of steaming hot bath atmosphere,0.92,0.5,0.15,0.8,0.2,0.5,0.5,0.5
mild sensation feeling,0.5,0.5,0.5,0.5,0.3,0.2,0.5,0.5
barely soft murmur,0.5,0.5,0.4,0.5,0.4,0.32,0.5,0.5
pure gravel crunching underfoot,0.5,0.5,0.8,0.5,0.4,0.45,0.5,0.5
pure liquid mercury flowing,0.5,0.75,0.08,0.5,0.5,0.5,0.2,0.5
pure coarse burlap sack,0.45,0.5,0.85,0.35,0.5,0.5,0.5,0.5
evokes luminous screen glow energy,0.5,0.8,0.5,0.5,0.5,0.5,0.8,0.4
like stoic acceptance,0.5,0.5,0.5,0.5,0.25,0.55,0.5,0.5
reminds me of rough tree bark atmosphere,0.5,0.5,0.88,0.5,0.5,0.5,0.55,0.5
undulating waves sensation,0.5,0.5,0.25,0.5,0.4,0.5,0.1,0.5
the feeling of bitter resentment,0.35,0.5,0.65,0.15,0.5,0.7,0.5,0.5
the feeling of sterile hospital corridor at night energy,0.3,0.85,0.4,0.25,0.5,0.55,0.85,0.3
total soft natural forms,0.6,0.5,0.3,0.75,0.5,0.5,0.12,0.5
reminds me of deep peaceful sleep atmosphere,0.5,0.5,0.5,0.7,0.02,0.15,0.5,0.5
like polished glass surface,0.5,0.75,0.08,0.5,0.5,0.5,0.7,0.5
like profound sadness,0.5,0.2,0.5,0.1,0.25,0.8,0.5,0.5
pure overwhelming dread vibes,0.5,0.5,0.5,0.08,0.85,0.9,0.5,0.5
pure stoic acceptance,0.5,0.5,0.5,0.5,0.25,0.55,0.5,0.5
fiery orange flames feeling,0.95,0.75,0.5,0.5,0.5,0.85,0.5,0.98
absolute complete darkness sensation,0.5,0.03,0.5,0.5,0.5,0.45,0.5,0.5
reminds me of deep navy blue atmosphere,0.5,0.25,0.5,0.5,0.5,0.55,0.5,0.15
reminds me of overwhelming catastrophe,0.5,0.5,0.5,0.05,0.85,0.98,0.5,0.5
barely mixed angular and curved,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
total stark minimalist lines atmosphere,0.5,0.7,0.5,0.5,0.5,0.5,0.88,0.5
like freezing arctic tundra,0.02,0.7,0.5,0.5,0.5,0.7,0.5,0.05
absolute satin sheets gliding feeling,0.65,0.5,0.08,0.85,0.3,0.5,0.5,0.5
pure delicate touch atmosphere,0.65,0.5,0.15,0.7,0.5,0.15,0.5,0.5
experiencing mixed angular and curved,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
like abandoned factory in winter rain,0.15,0.3,0.85,0.15,0.3,0.65,0.8,0.25
reminds me of deep peaceful sleep sensation,0.5,0.5,0.5,0.7,0.02,0.15,0.5,0.5
dark moonless night energy,0.25,0.08,0.5,0.5,0.2,0.5,0.5,0.5
absolute rounded bubble shapes,0.5,0.5,0.1,0.7,0.5,0.5,0.1,0.5
experiencing delicate touch sensation,0.65,0.5,0.15,0.7,0.5,0.15,0.5,0.5
the feeling of delicate touch,0.65,0.5,0.15,0.7,0.5,0.15,0.5,0.5
pure candlelit warmth,0.85,0.25,0.5,0.75,0.5,0.5,0.5,0.85
total electric anticipation atmosphere,0.5,0.5,0.5,0.75,0.88,0.8,0.5,0.5
like industrial metal framework,0.3,0.5,0.65,0.5,0.5,0.5,0.9,0.3
somewhat overwhelming love,0.8,0.5,0.5,0.85,0.65,0.8,0.5,0.5
terracotta tones energy,0.7,0.5,0.55,0.5,0.5,0.5,0.5,0.8
pure room temperature water energy,0.5,0.5,0.2,0.55,0.5,0.2,0.5,0.5
experiencing deep peaceful sleep,0.5,0.5,0.5,0.7,0.02,0.15,0.5,0.5
total abandoned factory in winter rain,0.15,0.3,0.85,0.15,0.3,0.65,0.8,0.25
slightly sleek polished metal,0.5,0.5499999999999999,0.27,0.5,0.5,0.5,0.6,0.4499999999999999
abandoned factory in winter rain vibes,0.15,0.3,0.85,0.15,0.3,0.65,0.8,0.25
absolute jazz club smoky atmosphere atmosphere,0.65,0.22,0.35,0.72,0.45,0.55,0.4,0.65
pure devastating impact,0.5,0.5,0.75,0.1,0.5,0.95,0.5,0.5
total rough sandpaper grating feeling,0.5,0.5,0.95,0.25,0.5,0.6,0.5,0.5
smooth river stones vibes,0.5,0.5,0.2,0.65,0.5,0.5,0.4,0.5
absolute soft murmur,0.5,0.5,0.2,0.5,0.2,0.12,0.5,0.5
like blissful happiness sensation,0.8,0.8,0.5,0.95,0.7,0.5,0.5,0.5
reminds me of frosty window pane,0.12,0.6,0.45,0.5,0.5,0.5,0.5,0.15
experiencing cherry blossoms in spring atmosphere,0.7,0.8,0.25,0.9,0.4,0.5,0.2,0.68
total profound emotional weight sensation,0.5,0.5,0.5,0.35,0.45,0.9,0.5,0.5
the feeling of temperate climate sensation,0.5,0.5,0.5,0.65,0.35,0.3,0.5,0.5
pure linen fabric weave atmosphere,0.55,0.5,0.55,0.65,0.5,0.5,0.5,0.5
wistful longing atmosphere,0.5,0.5,0.5,0.42,0.3,0.65,0.5,0.5
evokes gleaming white marble,0.5,0.88,0.1,0.5,0.5,0.5,0.7,0.4
reminds me of crushing pressure feeling,0.5,0.5,0.5,0.2,0.7,0.92,0.5,0.5
evokes gloomy overcast sky feeling,0.5,0.25,0.5,0.35,0.25,0.5,0.5,0.35
frozen lake under northern lights atmosphere,0.08,0.55,0.35,0.75,0.5,0.8,0.35,0.15
experiencing rounded bubble shapes,0.5,0.5,0.1,0.7,0.5,0.5,0.1,0.5
like cold stone floor energy,0.18,0.45,0.55,0.5,0.5,0.5,0.7,0.5
the feeling of flowing organic curves,0.5,0.5,0.25,0.7,0.5,0.5,0.08,0.5
the feeling of harsh angular shadows feeling,0.5,0.25,0.5,0.35,0.5,0.5,0.85,0.5
like frozen lake surface feeling,0.08,0.65,0.4,0.5,0.5,0.5,0.5,0.1
evokes funeral in the rain,0.3,0.25,0.45,0.08,0.3,0.85,0.55,0.35
pure precise mathematical grid energy,0.5,0.6,0.5,0.5,0.4,0.5,0.95,0.5
extremely soft diffused light,0.5,0.8,0.0,0.95,0.5,0.0999999999999999,0.5,0.5
very silk flowing like water,0.75,0.5,0.0,0.95,0.5,0.5,0.0,0.5
total steady focus vibes,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5
total mixed angular and curved atmosphere,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
intensely gentle comfort,0.95,0.5,0.0,1.0,0.0,0.5,0.5,0.5
experiencing drooping willow branches vibes,0.5,0.5,0.5,0.6,0.2,0.5,0.15,0.5
overwhelming love vibes,0.9,0.5,0.5,0.95,0.75,0.9,0.5,0.5
reminds me of still water surface,0.5,0.5,0.1,0.7,0.05,0.5,0.5,0.5
balmy tropical evening vibes,0.82,0.3,0.5,0.8,0.3,0.5,0.5,0.5
barely rough tree bark,0.5,0.5,0.6799999999999999,0.5,0.5,0.5,0.35,0.5
reminds me of heart-pounding terror energy,0.5,0.5,0.5,0.08,0.98,0.95,0.5,0.5
like buttery smooth cream sensation,0.6,0.5,0.1,0.75,0.5,0.5,0.5,0.5
evokes baby skin soft sensation,0.75,0.5,0.1,0.85,0.5,0.5,0.5,0.5
reminds me of still water surface energy,0.5,0.5,0.1,0.7,0.05,0.5,0.5,0.5
total clinical fluorescent,0.5,0.9,0.5,0.35,0.5,0.5,0.8,0.3
evokes bittersweet memory,0.55,0.5,0.5,0.45,0.3,0.65,0.5,0.5
glaring spotlight energy,0.5,0.92,0.5,0.5,0.5,0.85,0.75,0.5
experiencing steaming hot bath vibes,0.92,0.5,0.15,0.8,0.2,0.5,0.5,0.5
somewhat dim candle flicker,0.65,0.28,0.5,0.5,0.35,0.5,0.5,0.7000000000000001
total fiery orange flames feeling,0.95,0.75,0.5,0.5,0.5,0.85,0.5,0.98
abrasive concrete surface energy,0.5,0.5,0.85,0.5,0.5,0.5,0.75,0.4
extremely faint memory,0.5,0.5,0.5,0.8,0.0,0.0,0.5,0.5
like hot summer afternoon,0.9,0.9,0.5,0.7,0.5,0.5,0.5,0.85
absolute profound emotional weight,0.5,0.5,0.5,0.35,0.45,0.9,0.5,0.5
neon-lit cyberpunk city atmosphere,0.5,0.8,0.55,0.55,0.85,0.8,0.85,0.55
experiencing frigid winter night energy,0.05,0.15,0.5,0.5,0.2,0.5,0.5,0.08
extremely honey golden light,1.0,0.95,0.5,1.0,0.5,0.5,0.5,1.0
experiencing harsh angular shadows,0.5,0.25,0.5,0.35,0.5,0.5,0.85,0.5
balmy tropical evening feeling,0.82,0.3,0.5,0.8,0.3,0.5,0.5,0.5
somewhat blazing midday sun,0.8,0.85,0.5,0.5,0.5,0.65,0.5,0.75
evokes drooping willow branches,0.5,0.5,0.5,0.6,0.2,0.5,0.15,0.5
the feeling of funeral in the rain,0.3,0.25,0.45,0.08,0.3,0.85,0.55,0.35
